age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
49,1,15,2,9,5,4,0,0,1977,60,38,>50K
41,2,15,2,9,0,4,1,0,1977,50,38,>50K
40,2,16,2,9,0,1,1,0,1977,45,16,>50K
43,2,13,2,3,0,4,1,0,1977,50,38,>50K
39,1,14,2,9,5,4,0,0,1977,20,38,>50K
48,2,15,2,9,0,4,1,0,1977,45,38,>50K
43,2,13,2,3,0,4,1,0,1977,50,38,>50K
36,2,13,2,9,0,4,1,0,1977,45,38,>50K
39,2,14,4,3,1,4,1,0,1974,40,38,<=50K
21,2,10,4,9,3,1,1,0,1974,40,38,<=50K
23,2,10,4,11,1,4,0,0,1974,40,38,<=50K
47,2,9,0,3,1,4,0,0,1974,40,38,<=50K
30,2,9,4,0,2,4,0,0,1974,40,38,<=50K
35,2,10,4,6,1,4,1,0,1974,40,38,<=50K
26,2,10,4,0,1,4,0,0,1974,40,38,<=50K
26,2,13,4,3,1,4,1,0,1974,55,38,<=50K
41,1,14,0,9,1,4,1,0,1974,40,38,<=50K
30,1,10,4,10,1,2,1,0,1974,40,38,<=50K
28,2,9,5,2,1,4,1,0,1974,40,38,<=50K
56,2,9,6,11,1,4,0,0,1974,40,38,<=50K
35,2,9,4,6,3,4,1,0,1974,40,38,<=50K
34,2,11,4,12,1,4,0,0,1974,40,38,<=50K
29,2,9,4,2,1,4,1,0,1974,35,38,<=50K
23,2,12,4,0,3,4,0,0,1974,20,38,<=50K
24,0,9,4,0,1,4,0,0,1974,40,38,<=50K
62,2,10,0,0,1,4,1,0,1974,40,38,<=50K
77,4,10,6,0,1,4,0,0,1944,1,38,<=50K
47,2,15,2,9,5,4,0,0,1902,60,15,>50K
48,4,16,2,9,0,4,1,0,1902,60,38,>50K
42,4,15,2,9,0,4,1,0,1902,50,38,>50K
31,2,14,2,12,0,4,1,0,1902,40,38,>50K
43,2,13,2,3,0,4,1,0,1902,40,8,>50K
50,2,16,2,9,0,4,1,0,1902,65,38,>50K
36,2,13,2,9,0,4,1,0,1902,50,38,>50K
49,1,14,2,9,0,4,1,0,1902,40,38,>50K
38,2,9,2,2,0,4,1,0,1902,40,38,>50K
48,5,16,2,9,5,4,0,0,1902,46,38,>50K
46,2,13,2,9,0,4,1,0,1902,40,38,>50K
56,4,9,2,7,0,4,1,0,1902,60,38,>50K
37,2,9,2,3,0,4,1,0,1902,45,38,>50K
51,2,9,2,6,0,2,1,0,1902,40,38,>50K
43,2,14,2,3,0,4,1,0,1902,40,38,>50K
46,1,9,2,2,0,4,1,0,1902,40,38,<=50K
42,1,14,2,3,0,4,1,0,1902,60,38,>50K
45,2,10,2,0,5,4,0,0,1902,35,38,>50K
23,2,10,2,6,0,4,1,0,1902,40,38,<=50K
45,2,13,2,11,0,4,1,0,1902,40,38,>50K
30,5,9,2,0,0,4,1,0,1902,40,38,<=50K
49,2,12,2,11,5,4,0,0,1902,40,38,>50K
57,2,15,2,2,0,1,1,0,1902,40,29,>50K
42,4,13,2,4,0,4,1,0,1902,80,38,>50K
43,1,10,2,0,5,4,0,0,1902,40,38,>50K
43,2,10,2,3,0,4,1,0,1902,40,38,>50K
42,2,15,2,9,0,4,1,0,1902,60,38,>50K
53,2,13,2,3,0,4,1,0,1902,55,38,>50K
40,1,14,2,9,0,4,1,0,1902,48,38,>50K
41,2,13,2,3,0,4,1,0,1902,60,38,>50K
49,2,13,2,2,0,4,1,0,1902,40,38,>50K
31,4,13,2,9,0,4,1,0,1902,50,32,>50K
34,2,14,2,3,0,4,1,0,1902,50,38,>50K
40,0,14,2,12,0,1,1,0,1902,40,29,>50K
50,2,10,2,0,5,4,0,0,1902,38,38,>50K
54,2,9,2,2,0,1,1,0,1902,40,38,>50K
49,2,10,2,0,0,4,1,0,1902,50,38,>50K
44,4,14,2,3,5,4,0,0,1902,60,38,>50K
57,1,13,2,9,0,4,1,0,1902,40,38,>50K
28,1,14,2,9,5,4,0,0,1902,55,38,<=50K
57,2,10,2,11,0,4,1,0,1902,40,38,>50K
59,2,13,2,9,0,4,1,0,1902,43,38,>50K
38,2,12,2,3,5,4,0,0,1902,40,38,>50K
36,4,9,2,4,0,4,1,0,1902,60,38,>50K
55,2,10,2,3,0,4,1,0,1902,40,38,>50K
34,4,9,2,11,0,4,1,0,1902,60,38,>50K
51,2,10,2,11,0,4,1,0,1902,50,38,>50K
46,2,9,2,13,0,4,1,0,1902,70,1,>50K
33,2,14,2,3,0,4,1,0,1902,45,10,>50K
31,5,13,2,9,5,4,0,0,1902,35,38,>50K
31,2,13,2,3,5,4,0,0,1902,35,38,>50K
59,4,9,2,3,0,4,1,0,1902,52,38,>50K
48,2,12,2,11,0,4,1,0,1902,40,38,>50K
33,2,13,2,3,0,4,1,0,1902,45,38,>50K
46,2,10,2,2,0,4,1,0,1902,50,38,>50K
53,2,13,2,3,0,2,1,0,1902,40,38,>50K
39,2,14,2,9,5,4,0,0,1902,18,38,>50K
44,4,9,2,9,0,4,1,0,1902,40,38,>50K
45,2,14,2,3,0,4,1,0,1902,50,38,>50K
42,1,13,2,10,0,4,1,0,1902,40,38,>50K
24,4,4,2,13,0,4,1,0,1902,40,38,>50K
57,2,13,2,11,0,4,1,0,1902,40,38,>50K
51,1,13,2,9,0,4,1,0,1902,40,38,>50K
50,2,13,2,3,0,4,1,0,1902,40,38,>50K
52,2,14,2,3,0,4,1,0,1902,50,11,>50K
44,2,10,2,11,0,1,1,0,1902,40,38,>50K
47,3,13,2,3,0,4,1,0,1902,45,38,>50K
36,2,13,2,11,0,4,1,0,1902,45,38,>50K
34,2,10,2,9,0,4,1,0,1902,38,38,>50K
49,2,13,2,3,0,4,1,0,1902,50,38,>50K
45,2,13,2,11,0,4,1,0,1902,45,38,>50K
46,2,13,2,3,0,4,1,0,1902,50,38,>50K
53,3,13,2,3,0,4,1,0,1902,48,38,>50K
63,5,16,2,3,0,4,1,0,1902,50,38,>50K
52,2,13,2,9,0,4,1,0,1902,40,38,>50K
44,2,13,2,3,0,2,1,0,1902,40,38,>50K
37,2,13,2,11,0,4,1,0,1902,40,38,>50K
44,5,16,2,9,0,4,1,0,1902,40,38,>50K
53,2,13,2,9,0,4,1,0,1902,40,38,>50K
32,2,13,2,12,0,4,1,0,1902,40,38,>50K
50,5,16,2,9,0,4,1,0,1902,45,38,>50K
42,0,14,2,9,0,1,1,0,1902,40,34,>50K
50,2,12,2,2,0,4,1,0,1902,40,38,>50K
33,2,13,2,11,0,4,1,0,1902,55,38,>50K
50,1,14,2,9,5,4,0,0,1902,40,38,>50K
32,2,13,2,9,5,4,0,0,1902,32,38,>50K
41,2,9,2,9,0,4,1,0,1902,40,38,>50K
54,2,9,2,3,0,4,1,0,1902,55,38,>50K
34,2,12,2,11,0,2,1,0,1902,50,38,>50K
41,3,13,2,3,0,4,1,0,1902,55,38,>50K
39,3,15,2,9,0,4,1,0,1902,50,38,>50K
42,0,14,2,9,0,4,1,0,1902,40,38,>50K
31,2,13,2,11,0,4,1,0,1902,45,38,>50K
45,2,11,2,9,0,4,1,0,1902,42,38,>50K
41,2,13,2,12,0,4,1,0,1902,42,38,>50K
48,2,14,2,3,5,4,0,0,1902,38,38,>50K
32,3,9,2,4,0,4,1,0,1902,55,38,>50K
41,2,10,2,6,0,2,1,0,1902,40,38,>50K
31,4,13,2,3,5,4,0,0,1902,40,38,>50K
30,3,10,2,3,0,1,1,0,1902,40,34,>50K
41,2,10,2,3,5,4,0,0,1902,40,38,>50K
48,2,14,2,9,0,4,1,0,1902,40,38,>50K
60,5,16,2,9,0,4,1,0,1902,40,38,>50K
38,4,13,2,3,0,1,1,0,1902,65,38,>50K
46,2,3,2,13,0,0,1,0,1902,40,38,<=50K
28,2,10,2,11,0,4,1,0,1902,55,38,>50K
64,3,16,2,3,0,4,1,0,1902,60,38,>50K
42,2,14,2,9,0,4,1,0,1902,50,38,>50K
43,2,11,2,12,5,4,0,0,1902,32,38,>50K
61,3,10,2,11,0,4,1,0,1902,35,38,>50K
48,2,16,2,9,0,1,1,0,1902,40,2,>50K
46,1,14,2,3,0,4,1,0,1902,45,38,>50K
44,2,13,2,3,0,4,1,0,1902,50,38,>50K
39,0,10,2,3,0,4,1,0,1902,50,38,>50K
46,4,13,2,11,0,4,1,0,1902,40,38,>50K
48,2,16,2,9,0,4,1,0,1902,50,38,>50K
27,2,7,2,2,0,4,1,0,1902,40,38,>50K
22,0,10,2,11,0,4,1,0,1902,37,38,<=50K
51,0,13,2,3,0,4,1,0,1902,40,38,<=50K
48,5,10,2,10,0,4,1,0,1902,40,38,>50K
52,2,11,2,2,0,4,1,0,1902,40,38,>50K
31,4,9,2,2,0,4,1,0,1902,40,38,>50K
53,2,13,2,0,0,4,1,0,1902,40,38,>50K
51,2,14,2,9,0,4,1,0,1902,60,38,>50K
46,1,16,2,9,5,4,0,0,1902,52,38,>50K
25,2,10,2,0,0,2,1,0,1902,36,38,>50K
46,2,9,2,2,0,2,1,0,1902,40,38,>50K
57,3,9,2,11,0,4,1,0,1902,30,38,>50K
44,2,13,2,9,0,4,1,0,1902,50,38,>50K
42,2,9,2,13,0,4,1,0,1902,50,38,>50K
42,2,14,2,0,0,4,1,0,1902,40,38,>50K
30,2,13,2,9,0,4,1,0,1902,55,38,>50K
54,5,16,2,3,0,4,1,0,1902,50,38,>50K
46,4,15,2,9,0,4,1,0,1902,45,38,>50K
33,2,13,2,0,0,4,1,0,1902,50,38,>50K
38,2,10,2,3,0,4,1,0,1902,50,38,>50K
50,2,14,2,2,0,4,1,0,1902,45,38,>50K
46,2,7,2,2,0,4,1,0,1902,40,38,>50K
41,4,14,2,11,5,4,0,0,1902,35,38,>50K
56,2,13,2,9,0,4,1,0,1902,65,38,>50K
39,2,13,2,9,0,4,1,0,1902,50,38,>50K
46,4,16,2,9,0,4,1,0,1902,50,38,>50K
48,1,4,2,13,0,4,1,0,1902,40,38,<=50K
35,2,16,2,9,0,1,1,0,1902,40,35,>50K
56,2,10,2,2,0,4,1,0,1902,60,38,>50K
49,3,9,2,3,0,4,1,0,1902,60,38,>50K
61,5,15,2,9,0,4,1,0,1902,40,38,>50K
43,2,9,2,2,0,4,1,0,1902,40,38,>50K
37,2,9,2,2,0,4,1,0,1902,50,38,<=50K
43,2,13,2,6,0,4,1,0,1902,40,38,>50K
41,2,9,2,11,0,4,1,0,1902,40,38,>50K
30,2,13,2,0,0,4,1,0,1902,40,38,>50K
58,2,10,2,10,0,4,1,0,1902,40,38,>50K
40,2,9,2,9,0,4,1,0,1902,40,38,>50K
44,5,14,2,3,0,4,1,0,1902,40,38,>50K
40,2,13,2,3,0,4,1,0,1902,32,38,>50K
58,2,9,2,2,0,4,1,0,1902,40,38,<=50K
48,4,9,2,2,0,4,1,0,1902,40,38,>50K
49,2,9,2,6,0,4,1,0,1902,40,38,<=50K
50,2,13,2,3,0,4,1,0,1902,50,38,>50K
43,2,13,2,11,0,4,1,0,1902,55,38,>50K
53,2,9,2,13,0,4,1,0,1902,40,38,>50K
42,2,16,2,9,0,4,1,0,1902,50,38,>50K
56,3,9,2,11,0,4,1,0,1902,40,38,>50K
44,2,13,2,3,0,4,1,0,1902,56,38,>50K
29,2,13,2,9,5,4,0,0,1902,50,38,>50K
35,2,9,2,11,0,4,1,0,1902,40,38,>50K
44,2,9,2,11,0,4,1,0,1902,40,38,>50K
34,0,13,2,10,0,4,1,0,1902,48,38,>50K
42,2,14,2,9,0,1,1,0,1902,55,18,>50K
43,2,13,2,9,0,4,1,0,1902,40,38,>50K
57,2,11,2,9,0,4,1,0,1902,45,38,<=50K
32,2,13,2,3,0,4,1,0,1902,60,38,>50K
33,2,13,2,0,0,4,1,0,1902,45,38,>50K
43,4,10,2,3,0,4,1,0,1902,15,38,>50K
32,2,9,2,11,0,4,1,0,1902,50,38,>50K
36,2,9,2,2,0,4,1,0,1902,48,38,>50K
50,4,9,2,11,0,4,1,0,1902,60,38,>50K
27,2,9,2,13,0,4,1,0,1902,45,38,<=50K
60,2,15,2,3,0,4,1,0,1902,40,38,>50K
53,2,14,2,3,0,4,1,0,1902,50,38,>50K
61,5,16,2,9,0,4,1,0,1902,40,38,>50K
32,2,13,2,11,0,4,1,0,1902,40,38,>50K
52,3,13,2,3,0,4,1,0,1902,60,4,>50K
37,2,9,2,3,0,4,1,0,1902,55,38,>50K
33,2,9,2,12,5,4,0,0,1902,40,38,>50K
57,4,16,2,11,0,4,1,0,1902,40,38,>50K
43,2,9,2,2,0,4,1,0,1902,99,38,>50K
50,2,9,2,3,0,4,1,0,1902,40,38,>50K
43,2,10,2,2,0,4,1,0,1902,40,38,>50K
45,2,9,2,7,0,4,1,0,1902,40,38,>50K
37,4,9,2,11,0,4,1,0,1902,45,38,>50K
31,2,14,2,9,0,4,1,0,1902,43,38,>50K
33,2,12,2,2,0,4,1,0,1902,50,38,>50K
56,4,9,2,7,0,4,1,0,1887,50,1,>50K
43,2,10,2,9,5,4,0,0,1887,50,38,>50K
52,2,6,2,2,0,4,1,0,1887,47,38,>50K
38,2,13,2,9,0,4,1,0,1887,40,38,>50K
57,2,9,2,13,0,4,1,0,1887,40,38,>50K
41,2,10,2,2,0,4,1,0,1887,50,38,>50K
37,2,9,2,3,0,4,1,0,1887,50,38,>50K
42,2,9,2,2,0,4,1,0,1887,40,38,>50K
44,2,14,2,9,0,4,1,0,1887,35,38,>50K
39,2,13,2,3,0,4,1,0,1887,50,38,>50K
53,0,10,2,3,5,1,0,0,1887,40,29,>50K
51,2,10,2,3,0,4,1,0,1887,65,38,>50K
38,2,13,2,3,0,4,1,0,1887,50,38,>50K
43,1,10,2,10,0,4,1,0,1887,40,38,>50K
33,3,12,2,3,0,4,1,0,1887,60,38,>50K
43,2,13,2,11,0,4,1,0,1887,40,38,>50K
35,2,13,2,3,0,4,1,0,1887,45,38,>50K
41,2,10,2,3,0,4,1,0,1887,50,38,>50K
45,2,10,2,2,0,4,1,0,1887,40,38,>50K
59,2,9,2,6,0,4,1,0,1887,40,38,>50K
30,1,14,2,9,0,4,1,0,1887,45,38,>50K
32,5,13,2,10,0,4,1,0,1887,45,38,>50K
39,0,13,2,10,0,4,1,0,1887,60,38,>50K
43,4,13,2,9,5,4,0,0,1887,70,38,>50K
32,2,13,2,3,0,4,1,0,1887,55,38,>50K
39,1,9,2,10,0,4,1,0,1887,40,38,>50K
37,1,13,2,9,0,4,1,0,1887,40,38,>50K
34,2,10,2,3,5,4,0,0,1887,40,38,>50K
46,2,10,2,12,0,4,1,0,1887,45,38,>50K
51,1,16,2,9,0,4,1,0,1887,40,38,>50K
29,2,9,2,11,0,4,1,0,1887,55,38,>50K
34,2,13,2,9,5,4,0,0,1887,40,38,>50K
50,2,10,2,2,0,4,1,0,1887,35,38,>50K
34,2,10,2,5,0,4,1,0,1887,40,38,>50K
58,2,6,2,13,0,4,1,0,1887,40,38,>50K
56,4,3,2,3,0,4,1,0,1887,67,38,>50K
34,4,13,2,9,0,2,1,0,1887,48,38,>50K
36,1,13,2,9,0,4,1,0,1887,40,38,>50K
46,2,9,2,6,0,4,1,0,1887,40,38,>50K
50,4,9,2,3,0,4,1,0,1887,40,38,>50K
27,3,13,2,3,0,4,1,0,1887,45,38,>50K
32,2,12,2,2,0,4,1,0,1887,40,20,>50K
44,3,9,2,3,0,4,1,0,1887,70,38,>50K
39,2,9,2,11,0,4,1,0,1887,46,38,>50K
33,2,9,2,0,5,4,0,0,1887,20,38,>50K
59,0,9,2,2,0,4,1,0,1887,40,38,>50K
59,2,10,2,2,0,4,1,0,1887,55,38,>50K
51,5,10,2,11,0,4,1,0,1887,40,38,>50K
37,2,11,2,2,0,4,1,0,1887,40,38,>50K
57,2,9,2,12,0,2,1,0,1887,40,37,>50K
25,2,11,2,9,5,4,0,0,1887,40,38,>50K
54,2,9,2,13,0,4,1,0,1887,65,38,>50K
47,1,10,2,13,0,4,1,0,1887,40,38,>50K
52,5,16,2,9,0,4,1,0,1887,70,10,>50K
40,2,13,2,9,0,4,1,0,1887,40,38,>50K
27,2,13,2,6,0,4,1,0,1887,60,38,>50K
31,2,13,2,3,0,2,1,0,1887,40,38,>50K
41,3,9,2,11,0,4,1,0,1887,55,38,>50K
41,2,9,2,13,0,4,1,0,1887,45,38,>50K
50,2,9,2,3,0,2,1,0,1887,55,38,>50K
36,2,10,2,6,0,4,1,0,1887,40,38,>50K
27,2,9,2,0,5,2,0,0,1887,40,38,>50K
46,2,10,2,11,0,4,1,0,1887,40,38,>50K
61,4,9,2,3,0,4,1,0,1887,40,38,>50K
39,1,13,2,9,0,4,1,0,1887,40,38,>50K
47,2,9,2,13,0,4,1,0,1887,45,38,>50K
45,2,9,2,6,0,4,1,0,1887,40,38,>50K
55,5,9,2,12,5,4,0,0,1887,40,38,>50K
38,4,7,2,3,0,4,1,0,1887,45,38,>50K
57,2,13,2,11,0,4,1,0,1887,55,38,>50K
38,4,6,2,11,0,4,1,0,1887,40,38,>50K
28,2,13,2,0,0,4,1,0,1887,40,38,>50K
40,2,10,2,5,0,4,1,0,1887,40,38,>50K
36,2,13,2,9,0,4,1,0,1887,50,38,>50K
36,2,9,2,2,0,4,1,0,1887,60,38,>50K
30,4,9,2,3,0,4,1,0,1887,50,38,>50K
35,2,9,2,0,5,4,0,0,1887,42,38,>50K
32,4,9,2,13,0,4,1,0,1887,60,38,>50K
55,2,9,2,5,0,4,1,0,1887,40,38,>50K
29,2,9,2,6,0,4,1,0,1887,30,38,>50K
37,3,12,2,11,0,4,1,0,1887,40,38,>50K
36,2,11,2,3,0,4,1,0,1887,50,38,>50K
40,5,16,2,9,0,4,1,0,1887,50,38,>50K
26,2,14,2,9,0,4,1,0,1887,40,38,>50K
44,2,14,2,9,0,4,1,0,1887,60,38,>50K
47,2,13,2,3,0,4,1,0,1887,40,38,>50K
35,2,14,2,9,0,4,1,0,1887,40,38,>50K
58,2,10,2,11,0,4,1,0,1887,40,38,>50K
41,3,9,2,11,0,4,1,0,1887,55,38,>50K
41,2,9,2,2,0,4,1,0,1887,40,38,>50K
38,1,16,2,3,0,4,1,0,1887,50,38,>50K
47,4,13,2,11,0,4,1,0,1887,40,38,>50K
39,2,9,2,13,0,2,1,0,1887,40,38,>50K
42,2,10,2,11,0,4,1,0,1887,50,38,>50K
42,2,13,2,11,0,4,1,0,1887,40,38,>50K
37,2,11,2,9,5,4,0,0,1887,35,38,>50K
41,2,13,2,9,0,4,1,0,1887,40,38,>50K
51,2,9,2,2,0,4,1,0,1887,40,38,>50K
50,2,13,2,2,0,4,1,0,1887,50,38,>50K
43,2,6,2,6,0,2,1,0,1887,40,38,>50K
28,2,12,2,12,0,4,1,0,1887,70,38,>50K
35,3,12,2,11,0,4,1,0,1887,45,38,>50K
59,2,9,2,3,0,4,1,0,1887,40,38,>50K
28,2,13,2,9,0,4,1,0,1887,40,38,>50K
42,4,15,2,9,0,4,1,0,1887,40,38,>50K
51,2,14,2,3,0,4,1,0,1887,47,38,>50K
54,2,14,2,3,0,4,1,0,1887,44,38,>50K
45,2,9,2,2,0,4,1,0,1887,40,38,>50K
38,1,13,2,9,5,2,0,0,1887,40,38,>50K
46,0,14,2,1,0,4,1,0,1887,40,38,>50K
33,1,10,2,10,0,4,1,0,1887,40,38,>50K
36,2,13,2,3,0,4,1,0,1887,40,38,>50K
36,1,16,2,9,0,4,1,0,1887,50,38,>50K
61,0,10,2,0,0,4,1,0,1887,40,38,>50K
30,3,9,2,2,0,4,1,0,1887,48,38,>50K
50,2,11,2,9,5,4,0,0,1887,36,38,>50K
58,2,11,2,2,0,4,1,0,1887,48,38,>50K
43,2,13,2,6,0,4,1,0,1887,40,38,>50K
40,2,10,2,2,0,4,1,0,1887,68,38,>50K
55,0,9,2,12,0,4,1,0,1887,40,38,>50K
52,2,13,2,3,0,4,1,0,1887,40,38,>50K
44,4,10,2,2,0,4,1,0,1887,55,38,>50K
39,0,15,2,9,0,4,1,0,1887,50,38,>50K
45,2,13,2,11,0,4,1,0,1887,60,38,>50K
42,4,13,2,9,0,4,1,0,1887,40,38,>50K
29,2,10,2,3,0,4,1,0,1887,50,38,>50K
46,2,10,2,13,0,4,1,0,1887,40,38,>50K
55,2,13,2,3,0,4,1,0,1887,40,38,>50K
33,4,15,2,9,0,4,1,0,1887,40,38,>50K
44,2,10,2,13,0,4,1,0,1887,60,38,>50K
37,2,13,2,3,0,4,1,0,1887,47,38,>50K
64,3,12,2,11,0,4,1,0,1887,50,38,>50K
43,5,14,2,9,0,4,1,0,1887,45,38,>50K
36,2,13,2,11,0,4,1,0,1887,35,38,>50K
55,2,13,2,3,0,4,1,0,1887,40,38,>50K
34,2,9,2,3,0,4,1,0,1887,45,38,>50K
29,2,11,2,6,0,4,1,0,1887,48,38,>50K
37,2,10,2,3,0,2,1,0,1887,60,4,>50K
42,2,13,2,0,5,1,0,0,1887,40,29,>50K
41,4,12,2,2,0,4,1,0,1887,40,38,>50K
45,1,10,2,2,0,4,1,0,1887,40,25,>50K
35,2,9,2,11,0,1,1,0,1887,50,19,>50K
61,2,11,2,2,0,4,1,0,1887,60,38,>50K
49,2,10,2,3,0,4,1,0,1887,40,38,>50K
52,4,9,2,4,0,4,1,0,1887,60,38,>50K
46,1,12,2,10,0,4,1,0,1887,50,38,>50K
23,2,14,2,9,0,1,1,0,1887,50,18,>50K
36,2,10,2,2,0,4,1,0,1887,40,38,>50K
43,1,9,2,3,0,3,1,0,1887,40,38,>50K
35,1,14,2,9,0,4,1,0,1887,40,38,>50K
39,2,9,2,6,0,4,1,0,1887,40,38,>50K
39,2,13,2,3,0,4,1,0,1887,40,38,>50K
47,1,14,2,9,0,4,1,0,1887,50,38,>50K
53,1,10,2,10,0,4,1,0,1887,40,38,>50K
53,2,10,2,13,0,4,1,0,1887,45,38,>50K
26,2,14,4,9,1,4,0,0,1876,40,38,<=50K
52,2,9,4,11,1,4,1,0,1876,50,38,<=50K
61,2,3,0,13,1,4,1,0,1876,56,38,<=50K
28,1,9,4,10,2,2,1,0,1876,40,38,<=50K
42,2,14,0,9,1,4,0,0,1876,40,38,<=50K
44,1,14,4,9,1,4,1,0,1876,42,38,<=50K
51,2,9,5,6,1,4,1,0,1876,40,38,<=50K
39,1,9,0,2,1,4,1,0,1876,40,38,<=50K
36,5,13,0,9,1,4,1,0,1876,44,38,<=50K
45,2,10,0,3,1,4,1,0,1876,50,38,<=50K
27,2,13,4,3,1,4,1,0,1876,40,38,<=50K
40,1,14,4,0,1,4,0,0,1876,35,38,<=50K
25,2,13,4,11,1,4,0,0,1876,40,38,<=50K
47,2,9,0,11,3,4,1,0,1876,40,38,<=50K
32,2,13,4,9,1,4,1,0,1876,50,38,<=50K
53,2,9,5,0,4,4,0,0,1876,38,38,<=50K
32,2,10,4,11,3,4,1,0,1876,60,38,<=50K
49,2,9,0,2,1,4,1,0,1876,40,38,<=50K
27,2,11,4,9,1,4,0,0,1876,36,1,<=50K
26,2,13,4,3,1,4,1,0,1876,38,38,<=50K
60,4,9,5,7,1,2,1,0,1876,50,38,<=50K
56,4,14,0,11,1,4,1,0,1876,60,38,<=50K
58,2,12,0,0,1,4,1,0,1876,40,38,<=50K
39,2,13,4,11,1,4,1,0,1876,50,38,<=50K
53,2,14,0,9,4,4,0,0,1876,38,38,<=50K
27,2,10,4,2,1,1,1,0,1876,45,0,<=50K
46,1,14,0,9,1,4,0,0,1876,60,38,<=50K
30,2,9,4,3,1,4,1,0,1876,45,38,<=50K
38,1,9,4,2,1,4,1,0,1876,40,1,<=50K
41,2,13,4,9,1,4,0,0,1876,40,38,<=50K
27,2,9,4,13,1,4,1,0,1876,75,38,<=50K
43,2,13,0,12,1,4,1,0,1876,40,38,<=50K
30,0,13,4,9,1,4,1,0,1876,40,38,<=50K
25,2,13,4,9,1,4,0,0,1876,40,38,<=50K
26,4,13,0,3,1,4,1,0,1876,38,38,<=50K
53,1,13,0,9,1,4,0,0,1876,54,38,<=50K
39,2,7,0,2,1,4,1,0,1876,46,38,<=50K
47,1,10,0,9,1,4,0,0,1876,40,38,<=50K
44,2,10,5,2,1,4,1,0,1876,55,38,<=50K
61,4,9,2,4,0,4,1,0,1848,60,38,>50K
44,2,12,2,2,0,4,1,0,1848,40,38,>50K
28,2,9,2,2,0,4,1,0,1848,42,38,>50K
34,2,13,2,9,0,4,1,0,1848,40,28,>50K
39,2,13,2,11,0,4,1,0,1848,40,38,>50K
41,2,11,2,12,0,4,1,0,1848,48,38,>50K
35,2,13,2,3,0,4,1,0,1848,70,38,>50K
34,2,9,2,2,0,4,1,0,1848,50,38,>50K
30,2,12,2,3,0,4,1,0,1848,50,38,>50K
30,2,9,2,2,0,4,1,0,1848,50,38,>50K
33,1,13,2,0,0,4,1,0,1848,45,38,>50K
31,2,9,2,2,0,4,1,0,1848,40,38,>50K
50,2,9,2,12,0,4,1,0,1848,40,38,>50K
27,2,9,2,9,0,4,1,0,1848,45,38,>50K
37,4,9,2,3,0,4,1,0,1848,65,38,>50K
30,2,9,2,2,0,4,1,0,1848,40,38,>50K
49,2,10,2,9,0,4,1,0,1848,44,38,>50K
52,5,14,2,9,5,2,0,0,1848,40,38,>50K
39,1,8,2,13,0,4,1,0,1848,40,26,>50K
37,2,9,2,6,0,4,1,0,1848,48,38,>50K
39,2,14,2,9,0,4,1,0,1848,50,38,>50K
38,2,13,2,3,0,4,1,0,1848,54,38,>50K
44,2,13,2,9,0,4,1,0,1848,40,38,>50K
45,2,10,2,2,0,4,1,0,1848,40,38,>50K
54,2,9,2,11,0,4,1,0,1848,40,38,>50K
58,2,12,2,6,0,2,1,0,1848,40,38,>50K
36,0,13,2,0,0,4,1,0,1848,55,38,>50K
45,2,5,2,7,0,4,1,0,1848,40,38,>50K
46,0,11,2,12,0,4,1,0,1848,40,38,>50K
41,2,9,2,11,0,4,1,0,1848,45,38,>50K
41,0,14,2,3,0,4,1,0,1848,40,38,>50K
34,2,9,2,2,0,4,1,0,1848,50,38,>50K
33,0,16,2,9,0,4,1,0,1848,40,38,>50K
63,2,13,2,11,0,4,1,0,1848,40,38,>50K
56,2,10,2,11,0,4,1,0,1848,50,38,>50K
48,1,9,2,12,5,4,0,0,1848,40,38,>50K
40,2,12,2,3,0,4,1,0,1848,55,38,>50K
59,2,10,2,3,0,4,1,0,1848,45,38,>50K
32,2,13,2,11,0,4,1,0,1848,50,38,>50K
29,1,13,2,9,0,4,1,0,1848,60,10,>50K
41,2,9,2,2,0,4,1,0,1848,40,38,>50K
30,2,10,2,11,0,4,1,0,1848,40,38,>50K
34,5,14,2,6,0,4,1,0,1848,40,38,>50K
41,2,10,2,13,0,4,1,0,1848,65,38,>50K
46,2,13,2,9,0,4,1,0,1848,45,38,>50K
39,2,14,2,3,0,4,1,0,1848,45,38,>50K
26,2,9,2,2,0,2,1,0,1848,60,38,>50K
27,2,13,2,11,0,4,1,0,1848,55,38,>50K
61,2,13,2,9,0,4,1,0,1848,40,38,>50K
37,2,13,2,3,5,4,0,0,1848,40,38,>50K
67,2,10,2,11,0,4,1,0,1844,70,38,<=50K
66,3,9,2,11,0,4,1,0,1825,10,38,>50K
74,4,13,2,3,0,4,1,0,1825,12,38,>50K
66,5,9,2,3,0,4,1,0,1825,40,38,>50K
71,4,10,5,11,4,2,1,0,1816,2,38,<=50K
80,2,10,4,9,1,4,1,0,1816,60,38,<=50K
24,2,9,4,7,1,4,0,0,1762,40,38,<=50K
28,4,10,4,13,1,4,1,0,1762,40,38,<=50K
59,2,9,0,11,4,4,0,0,1762,30,38,<=50K
24,2,9,4,11,3,4,0,0,1762,32,38,<=50K
24,2,10,4,11,3,4,1,0,1762,40,38,<=50K
52,2,9,6,11,4,4,0,0,1762,40,38,<=50K
39,4,13,0,0,1,4,1,0,1762,40,38,<=50K
